LeadID,LeadDate,Source,City,Budget,PropertyType,Project,SalesOwner
7603,2024-08-19,Google Ads,Mumbai,13300000,Apartment,Palm Towers,Rohit Sharma
7604,2024-11-08,Channel Partner,Gurgaon,19500000,Plot,Green Valley,Riya Kapoor
7605,2024-01-26,Google Ads,Mumbai,19300000,Plot,Palm Towers,Priya Kapoor
7606,2024-10-13,Facebook,Hyderabad,6700000,Apartment,Palm Towers,Viral Kohli
7607,2024-02-20,Referral,Hyderabad,18000000,Plot,Sky Residency,Viral Kohli
7608,2024-04-05,Housing,Gurgaon,7800000,Villa,Palm Towers,Neha Singh
7609,2024-09-21,Google Ads,Gurgaon,4500000,Villa,Sky Residency,Priya Kapoor
7610,2024-06-24,Google Ads,Gurgaon,12500000,Plot,Palm Towers,Ravi Mehta
7611,2024-04-24,Housing,Noida,15700000,Villa,Urban Square,Priya Kapoor
7612,2024-12-03,Walk-in,Gurgaon,7400000,Villa,Sky Residency,Praveen Tambe
7613,2024-04-25,Referral,Noida,15400000,Villa,Urban Square,Riya Kapoor
7614,2024-09-07,Google Ads,Gurgaon,5000000,Villa,Green Valley,Priya Kapoor
7615,2024-08-10,Referral,Bangalore,7400000,Villa,Urban Square,Aman Sharma
7616,2024-05-21,Referral,Gurgaon,6500000,Villa,Palm Towers,Praveen Tambe
7617,2024-01-06,Facebook,Noida,15000000,Apartment,Green Valley,Sachin Tendulkar
7618,2024-08-19,Channel Partner,Bangalore,4400000,Villa,Palm Towers,Viral Kohli
7619,2024-08-11,Facebook,Pune,14400000,Apartment,Urban Square,Priya Kapoor
7620,2024-01-08,Referral,Pune,19200000,Plot,Green Valley,Riya Kapoor
7621,2024-08-14,Housing,Mumbai,18200000,Apartment,Urban Square,Rohit Sharma
7622,2024-09-04,Housing,Noida,4200000,Villa,Palm Towers,Ravi Mehta
7623,2024-07-17,Google Ads,Pune,15400000,Villa,Sky Residency,Ravi Mehta
7624,2024-11-19,99acres,Pune,3100000,Villa,Green Valley,Shefali Mehta
7625,2024-03-19,Facebook,Bangalore,17800000,Villa,Sky Residency,Shefali Mehta
7626,2024-05-16,Google Ads,Noida,6900000,Apartment,Palm Towers,Shefali Mehta
7627,2024-11-16,Google Ads,Hyderabad,7800000,Apartment,Sky Residency,Rohit Sharma
7628,2024-07-05,Facebook,Gurgaon,15000000,Plot,Palm Towers,Rohit Sharma
7629,2024-07-11,Channel Partner,Noida,19200000,Villa,Elite Heights,Rohit Sharma
7630,2024-02-05,Walk-in,Hyderabad,10200000,Plot,Green Valley,Shefali Mehta
7631,2024-04-25,Google Ads,Bangalore,16100000,Plot,Green Valley,Praveen Tambe
7632,2024-11-19,Walk-in,Bangalore,5100000,Apartment,Sky Residency,Neha Singh
7633,2024-06-17,Referral,Bangalore,3100000,Apartment,Palm Towers,Rohit Sharma
7634,2024-07-25,Facebook,Mumbai,15200000,Plot,Urban Square,Sachin Tendulkar
7635,2024-05-09,Referral,Mumbai,13900000,Plot,Green Valley,Priya Kapoor
7636,2024-07-16,Facebook,Gurgaon,16700000,Apartment,Elite Heights,Riya Kapoor
7637,2024-12-06,99acres,Bangalore,7900000,Apartment,Elite Heights,Aman Sharma
7638,2024-12-10,Referral,Mumbai,5100000,Villa,Palm Towers,Shefali Mehta
7639,2024-02-11,Google Ads,Pune,10700000,Plot,Palm Towers,Riya Kapoor
7640,2024-07-24,Google Ads,Hyderabad,14100000,Villa,Elite Heights,Riya Kapoor
7641,2024-07-29,Facebook,Mumbai,3300000,Villa,Palm Towers,Neha Singh
7642,2024-04-28,Google Ads,Hyderabad,6400000,Villa,Sky Residency,Riya Kapoor
7643,2024-04-05,Google Ads,Gurgaon,5200000,Villa,Elite Heights,Sachin Tendulkar
7644,2024-09-19,99acres,Pune,6700000,Plot,Sky Residency,Priya Kapoor
7645,2024-08-10,Facebook,Bangalore,11900000,Villa,Sky Residency,Riya Kapoor
7646,2024-10-17,Facebook,Mumbai,16700000,Villa,Elite Heights,Riya Kapoor
7647,2024-01-29,Walk-in,Bangalore,9500000,Plot,Green Valley,Ravi Mehta
7648,2024-03-28,Referral,Pune,17700000,Villa,Sky Residency,Aman Sharma
7649,2024-12-23,Walk-in,Gurgaon,14300000,Apartment,Green Valley,Shefali Mehta
7650,2024-09-25,Housing,Bangalore,11100000,Apartment,Elite Heights,Shefali Mehta
7651,2024-12-26,Housing,Mumbai,3700000,Villa,Sky Residency,Aman Sharma
7652,2024-10-28,Facebook,Hyderabad,10700000,Apartment,Urban Square,Riya Kapoor
7653,2024-07-27,Google Ads,Bangalore,5100000,Villa,Green Valley,Viral Kohli
7654,2024-09-12,Google Ads,Pune,5300000,Villa,Sky Residency,Shefali Mehta
7655,2024-03-15,Referral,Hyderabad,10800000,Villa,Green Valley,Aman Sharma
7656,2024-09-14,Referral,Gurgaon,12900000,Villa,Urban Square,Aman Sharma
7657,2024-01-18,Channel Partner,Bangalore,12900000,Apartment,Palm Towers,Shefali Mehta
7658,2024-04-21,Referral,Gurgaon,5100000,Plot,Urban Square,Shefali Mehta
7659,2024-05-13,Referral,Bangalore,5000000,Plot,Green Valley,Priya Kapoor
7660,2024-02-16,Channel Partner,Gurgaon,19000000,Plot,Palm Towers,Praveen Tambe
7661,2024-10-13,Facebook,Noida,14600000,Apartment,Sky Residency,Shefali Mehta
7662,2024-08-11,Channel Partner,Pune,18000000,Villa,Elite Heights,Riya Kapoor
7663,2024-03-08,99acres,Hyderabad,17300000,Apartment,Green Valley,Sachin Tendulkar
7664,2024-06-23,Facebook,Hyderabad,17600000,Plot,Sky Residency,Rohit Sharma
7665,2024-02-08,Walk-in,Noida,18500000,Apartment,Palm Towers,Shefali Mehta
7666,2024-02-26,Facebook,Gurgaon,7100000,Apartment,Urban Square,Priya Kapoor
7667,2024-09-25,Facebook,Bangalore,4700000,Plot,Green Valley,Priya Kapoor
7668,2024-01-21,Facebook,Noida,12300000,Apartment,Urban Square,Viral Kohli
7669,2024-07-23,Facebook,Bangalore,4600000,Plot,Green Valley,Ravi Mehta
7670,2024-11-03,Facebook,Pune,6800000,Villa,Green Valley,Neha Singh
7671,2024-11-10,Walk-in,Noida,16200000,Villa,Urban Square,Aman Sharma
7672,2024-08-09,Google Ads,Noida,3300000,Villa,Palm Towers,Ravi Mehta
7673,2024-12-21,Facebook,Pune,16600000,Plot,Sky Residency,Sachin Tendulkar
7674,2024-01-25,Walk-in,Bangalore,11000000,Plot,Palm Towers,Shefali Mehta
7675,2024-11-22,Channel Partner,Mumbai,7700000,Apartment,Palm Towers,Shefali Mehta
7676,2024-09-04,Referral,Mumbai,13300000,Apartment,Urban Square,Neha Singh
7677,2024-02-24,Walk-in,Pune,3700000,Apartment,Green Valley,Viral Kohli
7678,2024-11-18,Walk-in,Hyderabad,4000000,Apartment,Green Valley,Viral Kohli
7679,2024-06-22,99acres,Gurgaon,13600000,Villa,Urban Square,Ravi Mehta
7680,2024-04-23,Housing,Bangalore,4400000,Apartment,Urban Square,Neha Singh
7681,2024-07-01,Google Ads,Hyderabad,18500000,Plot,Sky Residency,Riya Kapoor
7682,2024-03-25,Channel Partner,Bangalore,17700000,Villa,Sky Residency,Praveen Tambe
7683,2024-02-08,Housing,Noida,9900000,Plot,Elite Heights,Neha Singh
7684,2024-01-25,Google Ads,Bangalore,17600000,Apartment,Elite Heights,Priya Kapoor
7685,2024-04-18,Walk-in,Gurgaon,4700000,Plot,Elite Heights,Sachin Tendulkar
7686,2024-05-07,Google Ads,Noida,13800000,Villa,Green Valley,Aman Sharma
7687,2024-10-11,Channel Partner,Hyderabad,13900000,Plot,Sky Residency,Sachin Tendulkar
7688,2024-03-29,Channel Partner,Bangalore,3600000,Villa,Palm Towers,Riya Kapoor
7689,2024-07-03,Channel Partner,Gurgaon,7500000,Villa,Sky Residency,Neha Singh
7690,2024-12-26,Google Ads,Hyderabad,4200000,Villa,Sky Residency,Viral Kohli
7691,2024-01-17,Google Ads,Gurgaon,19200000,Apartment,Elite Heights,Riya Kapoor
7692,2024-07-17,Google Ads,Bangalore,13000000,Villa,Elite Heights,Shefali Mehta
7693,2024-10-23,Referral,Bangalore,13600000,Apartment,Green Valley,Praveen Tambe
7694,2024-07-19,Google Ads,Bangalore,15300000,Apartment,Sky Residency,Sachin Tendulkar
7695,2024-12-01,Channel Partner,Bangalore,8800000,Villa,Urban Square,Praveen Tambe
7696,2024-10-14,Facebook,Pune,14300000,Apartment,Urban Square,Rohit Sharma
7697,2024-11-18,Google Ads,Bangalore,8300000,Villa,Palm Towers,Shefali Mehta
7698,2024-09-27,Google Ads,Noida,10200000,Apartment,Urban Square,Sachin Tendulkar
7699,2024-12-01,99acres,Mumbai,11300000,Apartment,Sky Residency,Shefali Mehta
7700,2024-01-18,Google Ads,Noida,18900000,Apartment,Sky Residency,Praveen Tambe
7701,2024-03-02,Google Ads,Noida,4000000,Plot,Green Valley,Neha Singh
7702,2024-01-25,99acres,Pune,8400000,Apartment,Palm Towers,Ravi Mehta
7703,2024-03-09,99acres,Gurgaon,10400000,Plot,Palm Towers,Riya Kapoor
7704,2024-07-30,Facebook,Mumbai,3700000,Plot,Elite Heights,Riya Kapoor
7705,2024-07-03,Referral,Bangalore,3100000,Villa,Green Valley,Shefali Mehta
7706,2024-07-27,99acres,Noida,15900000,Apartment,Palm Towers,Shefali Mehta
7707,2024-08-04,Housing,Gurgaon,3400000,Apartment,Sky Residency,Priya Kapoor
7708,2024-05-17,Referral,Mumbai,5900000,Villa,Elite Heights,Riya Kapoor
7709,2024-04-18,Google Ads,Noida,16600000,Apartment,Green Valley,Ravi Mehta
7710,2024-12-02,Channel Partner,Hyderabad,13300000,Apartment,Sky Residency,Shefali Mehta
7711,2024-07-22,Facebook,Pune,12600000,Apartment,Sky Residency,Ravi Mehta
7712,2024-03-25,Google Ads,Gurgaon,13700000,Villa,Urban Square,Viral Kohli
7713,2024-02-27,Google Ads,Bangalore,15500000,Apartment,Urban Square,Viral Kohli
7714,2024-04-21,Google Ads,Pune,19900000,Apartment,Urban Square,Rohit Sharma
7715,2024-04-26,Walk-in,Noida,18300000,Villa,Sky Residency,Riya Kapoor
7716,2024-03-04,99acres,Bangalore,12600000,Apartment,Elite Heights,Praveen Tambe
7717,2024-03-30,Channel Partner,Noida,5100000,Apartment,Urban Square,Sachin Tendulkar
7718,2024-03-18,Facebook,Mumbai,16200000,Apartment,Palm Towers,Neha Singh
7719,2024-10-22,99acres,Noida,11400000,Apartment,Palm Towers,Priya Kapoor
7720,2024-03-03,Google Ads,Mumbai,15100000,Apartment,Green Valley,Ravi Mehta
7721,2024-09-20,Referral,Gurgaon,12800000,Apartment,Urban Square,Aman Sharma
7722,2024-09-17,Google Ads,Bangalore,11200000,Villa,Green Valley,Shefali Mehta
7723,2024-09-09,Channel Partner,Noida,18400000,Villa,Urban Square,Ravi Mehta
7724,2024-01-07,Walk-in,Noida,15600000,Apartment,Green Valley,Neha Singh
7725,2024-11-16,Google Ads,Gurgaon,4000000,Apartment,Palm Towers,Rohit Sharma
7726,2024-09-06,Google Ads,Hyderabad,13900000,Villa,Green Valley,Praveen Tambe
7727,2024-07-26,Housing,Pune,11500000,Villa,Urban Square,Shefali Mehta
7728,2024-05-06,Referral,Pune,10800000,Apartment,Green Valley,Aman Sharma
7729,2024-11-09,Referral,Mumbai,15000000,Apartment,Green Valley,Ravi Mehta
7730,2024-01-01,Channel Partner,Hyderabad,6100000,Villa,Sky Residency,Riya Kapoor
7731,2024-05-28,Google Ads,Hyderabad,12800000,Apartment,Sky Residency,Aman Sharma
7732,2024-07-31,Facebook,Pune,3200000,Apartment,Green Valley,Neha Singh
7733,2024-11-30,Walk-in,Noida,19500000,Plot,Elite Heights,Ravi Mehta
7734,2024-10-19,Channel Partner,Bangalore,5600000,Apartment,Sky Residency,Praveen Tambe
7735,2024-03-27,Housing,Noida,6800000,Plot,Sky Residency,Shefali Mehta
7736,2024-12-10,Facebook,Gurgaon,8900000,Apartment,Green Valley,Shefali Mehta
7737,2024-06-17,99acres,Pune,7300000,Villa,Sky Residency,Sachin Tendulkar
7738,2024-12-22,Google Ads,Noida,12500000,Apartment,Urban Square,Neha Singh
7739,2024-08-24,Facebook,Hyderabad,5300000,Plot,Urban Square,Priya Kapoor
7740,2024-08-22,Referral,Mumbai,14000000,Apartment,Elite Heights,Riya Kapoor
7741,2024-03-02,Google Ads,Hyderabad,17000000,Villa,Elite Heights,Sachin Tendulkar
7742,2024-06-10,Channel Partner,Pune,18600000,Apartment,Sky Residency,Praveen Tambe
7743,2024-09-14,Walk-in,Mumbai,3800000,Plot,Palm Towers,Praveen Tambe
7744,2024-09-15,Google Ads,Gurgaon,19900000,Plot,Sky Residency,Riya Kapoor
7745,2024-05-12,Facebook,Pune,3100000,Apartment,Sky Residency,Rohit Sharma
7746,2024-04-23,Google Ads,Mumbai,20000000,Villa,Elite Heights,Neha Singh
7747,2024-02-21,Walk-in,Noida,7500000,Plot,Green Valley,Priya Kapoor
7748,2024-03-21,99acres,Gurgaon,9100000,Villa,Palm Towers,Viral Kohli
7749,2024-06-30,99acres,Mumbai,15900000,Plot,Sky Residency,Praveen Tambe
7750,2024-10-26,Housing,Mumbai,14900000,Apartment,Sky Residency,Aman Sharma
7751,2024-06-17,Referral,Mumbai,11400000,Villa,Sky Residency,Priya Kapoor
7752,2024-10-20,Housing,Bangalore,17000000,Plot,Sky Residency,Shefali Mehta
7753,2024-08-12,Channel Partner,Mumbai,6800000,Apartment,Sky Residency,Rohit Sharma
7754,2024-01-17,Housing,Bangalore,8400000,Apartment,Green Valley,Neha Singh
7755,2024-07-10,Facebook,Pune,7200000,Plot,Palm Towers,Aman Sharma
7756,2024-02-07,Google Ads,Gurgaon,14600000,Apartment,Sky Residency,Rohit Sharma
7757,2024-06-05,Walk-in,Bangalore,8600000,Plot,Green Valley,Viral Kohli
7758,2024-05-03,99acres,Bangalore,7300000,Apartment,Elite Heights,Viral Kohli
7759,2024-01-14,Google Ads,Hyderabad,16500000,Plot,Urban Square,Viral Kohli
7760,2024-03-29,Google Ads,Pune,6400000,Plot,Sky Residency,Viral Kohli
7761,2024-11-25,Google Ads,Mumbai,7500000,Plot,Palm Towers,Rohit Sharma
7762,2024-07-25,Facebook,Pune,19300000,Apartment,Urban Square,Rohit Sharma
7763,2024-04-17,Google Ads,Bangalore,15600000,Plot,Sky Residency,Shefali Mehta
7764,2024-03-09,99acres,Gurgaon,9500000,Apartment,Green Valley,Priya Kapoor
7765,2024-05-09,Referral,Noida,18300000,Plot,Green Valley,Rohit Sharma
7766,2024-10-01,99acres,Bangalore,4600000,Apartment,Green Valley,Aman Sharma
7767,2024-05-19,Channel Partner,Noida,6300000,Plot,Sky Residency,Priya Kapoor
7768,2024-11-25,Channel Partner,Gurgaon,13200000,Villa,Urban Square,Priya Kapoor
7769,2024-02-25,Google Ads,Noida,9100000,Villa,Green Valley,Neha Singh
7770,2024-12-19,Channel Partner,Bangalore,5800000,Plot,Urban Square,Praveen Tambe
7771,2024-04-03,Housing,Noida,8600000,Plot,Green Valley,Priya Kapoor
7772,2024-05-06,Housing,Pune,7900000,Apartment,Sky Residency,Priya Kapoor
7773,2024-12-24,Channel Partner,Mumbai,8500000,Plot,Elite Heights,Shefali Mehta
7774,2024-12-06,99acres,Noida,4700000,Apartment,Urban Square,Shefali Mehta
7775,2024-12-03,Channel Partner,Mumbai,19200000,Apartment,Elite Heights,Sachin Tendulkar
7776,2024-02-26,Walk-in,Gurgaon,17400000,Villa,Palm Towers,Viral Kohli
7777,2024-10-25,Facebook,Gurgaon,6100000,Villa,Green Valley,Aman Sharma
7778,2024-11-15,Housing,Noida,3300000,Plot,Sky Residency,Neha Singh
7779,2024-01-01,Facebook,Noida,19100000,Apartment,Urban Square,Neha Singh
7780,2024-05-03,Channel Partner,Bangalore,8200000,Apartment,Sky Residency,Aman Sharma
7781,2024-05-25,Facebook,Pune,14600000,Apartment,Green Valley,Ravi Mehta
7782,2024-02-29,Referral,Noida,8600000,Apartment,Green Valley,Rohit Sharma
7783,2024-01-14,Google Ads,Hyderabad,17800000,Apartment,Green Valley,Ravi Mehta
7784,2024-05-24,Facebook,Gurgaon,13300000,Plot,Palm Towers,Praveen Tambe
7785,2024-01-30,99acres,Gurgaon,17400000,Villa,Urban Square,Shefali Mehta
7786,2024-06-01,Google Ads,Mumbai,7200000,Villa,Palm Towers,Rohit Sharma
7787,2024-01-23,Facebook,Hyderabad,10500000,Apartment,Green Valley,Neha Singh
7788,2024-03-17,Facebook,Hyderabad,16200000,Apartment,Urban Square,Neha Singh
7789,2024-03-04,Google Ads,Noida,13500000,Plot,Sky Residency,Neha Singh
7790,2024-03-09,Google Ads,Gurgaon,6300000,Plot,Palm Towers,Ravi Mehta
7791,2024-05-02,Walk-in,Gurgaon,6000000,Villa,Green Valley,Shefali Mehta
7792,2024-01-11,99acres,Pune,7600000,Apartment,Elite Heights,Shefali Mehta
7793,2024-07-29,Facebook,Noida,18700000,Villa,Palm Towers,Shefali Mehta
7794,2024-02-16,Facebook,Pune,15500000,Villa,Sky Residency,Sachin Tendulkar
7795,2024-12-08,Google Ads,Mumbai,16300000,Apartment,Urban Square,Ravi Mehta
7796,2024-04-09,Facebook,Pune,15900000,Apartment,Elite Heights,Shefali Mehta
7797,2024-02-15,Facebook,Gurgaon,7700000,Apartment,Urban Square,Viral Kohli
7798,2024-12-23,Facebook,Gurgaon,9300000,Apartment,Palm Towers,Praveen Tambe
7799,2024-08-09,Facebook,Hyderabad,4200000,Villa,Palm Towers,Sachin Tendulkar
7800,2024-11-04,Google Ads,Noida,12300000,Plot,Urban Square,Neha Singh
7801,2024-02-12,99acres,Pune,19700000,Villa,Elite Heights,Neha Singh
7802,2024-07-09,Facebook,Noida,12800000,Apartment,Elite Heights,Rohit Sharma
7803,2024-09-28,Facebook,Pune,8600000,Villa,Elite Heights,Ravi Mehta
7804,2024-05-16,Facebook,Hyderabad,3300000,Apartment,Green Valley,Praveen Tambe
7805,2024-02-18,Referral,Gurgaon,4900000,Villa,Palm Towers,Priya Kapoor
7806,2024-03-10,Referral,Mumbai,5000000,Villa,Palm Towers,Rohit Sharma
7807,2024-04-01,Facebook,Gurgaon,16000000,Plot,Green Valley,Riya Kapoor
7808,2024-04-21,99acres,Bangalore,11700000,Plot,Urban Square,Riya Kapoor
7809,2024-03-19,Facebook,Gurgaon,5700000,Villa,Green Valley,Shefali Mehta
7810,2024-05-06,Google Ads,Gurgaon,15900000,Apartment,Urban Square,Neha Singh
7811,2024-01-01,Referral,Noida,6800000,Villa,Elite Heights,Neha Singh
7812,2024-10-27,Channel Partner,Bangalore,16300000,Villa,Green Valley,Praveen Tambe
7813,2024-07-16,Channel Partner,Gurgaon,7300000,Apartment,Elite Heights,Viral Kohli
7814,2024-09-14,Channel Partner,Mumbai,6300000,Apartment,Palm Towers,Viral Kohli
7815,2024-05-30,Google Ads,Hyderabad,17000000,Apartment,Green Valley,Ravi Mehta
7816,2024-11-22,Google Ads,Mumbai,16000000,Villa,Elite Heights,Neha Singh
7817,2024-10-21,Walk-in,Mumbai,4100000,Plot,Urban Square,Aman Sharma
7818,2024-03-07,Google Ads,Gurgaon,7400000,Apartment,Green Valley,Neha Singh
7819,2024-04-25,Google Ads,Hyderabad,3700000,Plot,Palm Towers,Priya Kapoor
7820,2024-11-21,Google Ads,Bangalore,5300000,Plot,Urban Square,Sachin Tendulkar
7821,2024-12-16,99acres,Noida,18300000,Villa,Green Valley,Shefali Mehta
7822,2024-07-04,Google Ads,Noida,6200000,Plot,Palm Towers,Praveen Tambe
7823,2024-09-10,Referral,Hyderabad,13100000,Plot,Green Valley,Ravi Mehta
7824,2024-12-18,99acres,Gurgaon,18200000,Plot,Sky Residency,Neha Singh
7825,2024-01-22,Facebook,Pune,8700000,Plot,Elite Heights,Viral Kohli
7826,2024-04-21,Facebook,Bangalore,6500000,Apartment,Sky Residency,Priya Kapoor
7827,2024-04-14,99acres,Bangalore,19100000,Plot,Green Valley,Riya Kapoor
7828,2024-01-08,99acres,Noida,5500000,Apartment,Palm Towers,Rohit Sharma
7829,2024-10-18,Google Ads,Hyderabad,6500000,Villa,Elite Heights,Aman Sharma
7830,2024-10-11,Google Ads,Gurgaon,13000000,Apartment,Elite Heights,Ravi Mehta
7831,2024-11-01,Channel Partner,Mumbai,11600000,Apartment,Urban Square,Ravi Mehta
7832,2024-12-03,Google Ads,Noida,7500000,Apartment,Elite Heights,Ravi Mehta
7833,2024-06-12,Facebook,Mumbai,3700000,Villa,Urban Square,Praveen Tambe
7834,2024-04-13,99acres,Mumbai,14400000,Apartment,Green Valley,Neha Singh
7835,2024-11-23,Facebook,Gurgaon,8500000,Plot,Green Valley,Sachin Tendulkar
7836,2024-05-04,Google Ads,Bangalore,4600000,Villa,Urban Square,Priya Kapoor
7837,2024-02-03,Facebook,Gurgaon,17000000,Apartment,Urban Square,Riya Kapoor
7838,2024-06-16,Google Ads,Gurgaon,4600000,Villa,Urban Square,Rohit Sharma
7839,2024-04-06,Google Ads,Pune,10700000,Apartment,Palm Towers,Ravi Mehta
7840,2024-03-14,Google Ads,Noida,13700000,Apartment,Palm Towers,Viral Kohli
7841,2024-12-25,Channel Partner,Gurgaon,11900000,Apartment,Sky Residency,Sachin Tendulkar
7842,2024-08-14,99acres,Mumbai,15000000,Villa,Sky Residency,Sachin Tendulkar
7843,2024-11-12,Google Ads,Pune,16400000,Plot,Elite Heights,Neha Singh
7844,2024-10-24,Housing,Gurgaon,4900000,Villa,Green Valley,Aman Sharma
7845,2024-03-10,Referral,Noida,10800000,Plot,Sky Residency,Neha Singh
7846,2024-05-20,Google Ads,Noida,10800000,Villa,Urban Square,Shefali Mehta
7847,2024-09-02,Referral,Bangalore,10900000,Villa,Urban Square,Viral Kohli
7848,2024-09-09,Google Ads,Gurgaon,13100000,Apartment,Urban Square,Riya Kapoor
7849,2024-08-16,Google Ads,Bangalore,11200000,Villa,Palm Towers,Sachin Tendulkar
7850,2024-12-01,Google Ads,Noida,13800000,Apartment,Elite Heights,Ravi Mehta
7851,2024-06-09,Facebook,Hyderabad,17700000,Villa,Sky Residency,Ravi Mehta
7852,2024-03-14,Google Ads,Mumbai,10400000,Plot,Palm Towers,Viral Kohli
7853,2024-06-22,Channel Partner,Bangalore,15100000,Apartment,Sky Residency,Riya Kapoor
7854,2024-03-27,Facebook,Mumbai,4500000,Villa,Sky Residency,Neha Singh
7855,2024-04-18,Google Ads,Pune,8700000,Plot,Sky Residency,Aman Sharma
7856,2024-01-11,Housing,Gurgaon,7700000,Plot,Elite Heights,Riya Kapoor
7857,2024-06-13,Facebook,Gurgaon,6600000,Plot,Green Valley,Sachin Tendulkar
7858,2024-08-04,Google Ads,Bangalore,15000000,Villa,Elite Heights,Viral Kohli
7859,2024-11-06,Referral,Mumbai,11000000,Apartment,Urban Square,Riya Kapoor
7860,2024-08-11,Google Ads,Mumbai,12200000,Apartment,Elite Heights,Aman Sharma
7861,2024-08-29,Google Ads,Noida,6900000,Villa,Urban Square,Aman Sharma
7862,2024-09-16,Facebook,Hyderabad,19900000,Villa,Urban Square,Viral Kohli
7863,2024-01-07,Google Ads,Mumbai,14800000,Plot,Palm Towers,Ravi Mehta
7864,2024-04-13,Housing,Bangalore,4300000,Apartment,Sky Residency,Riya Kapoor
7865,2024-05-04,Google Ads,Mumbai,15100000,Plot,Green Valley,Rohit Sharma
7866,2024-09-12,Channel Partner,Gurgaon,12200000,Plot,Sky Residency,Rohit Sharma
7867,2024-04-27,99acres,Noida,13400000,Villa,Elite Heights,Aman Sharma
7868,2024-09-22,Google Ads,Noida,3600000,Apartment,Sky Residency,Sachin Tendulkar
7869,2024-01-02,Google Ads,Mumbai,13600000,Villa,Sky Residency,Praveen Tambe
7870,2024-01-20,99acres,Noida,18200000,Apartment,Urban Square,Praveen Tambe
7871,2024-09-04,99acres,Bangalore,18300000,Apartment,Palm Towers,Sachin Tendulkar
7872,2024-03-28,Facebook,Noida,3900000,Plot,Urban Square,Aman Sharma
7873,2024-09-24,Channel Partner,Hyderabad,9100000,Apartment,Green Valley,Shefali Mehta
7874,2024-04-28,Channel Partner,Pune,18400000,Villa,Urban Square,Ravi Mehta
7875,2024-08-16,Walk-in,Bangalore,18200000,Apartment,Elite Heights,Priya Kapoor
7876,2024-10-20,99acres,Noida,17800000,Villa,Elite Heights,Neha Singh
7877,2024-03-15,99acres,Gurgaon,8000000,Villa,Palm Towers,Sachin Tendulkar
7878,2024-11-17,Channel Partner,Gurgaon,12500000,Villa,Elite Heights,Praveen Tambe
7879,2024-09-06,Google Ads,Pune,12200000,Apartment,Sky Residency,Shefali Mehta
7880,2024-01-06,99acres,Noida,10600000,Apartment,Green Valley,Shefali Mehta
7881,2024-04-30,99acres,Gurgaon,18300000,Plot,Elite Heights,Praveen Tambe
7882,2024-03-06,Channel Partner,Hyderabad,6300000,Plot,Urban Square,Shefali Mehta
7883,2024-02-12,Google Ads,Bangalore,6200000,Plot,Elite Heights,Sachin Tendulkar
7884,2024-06-19,Channel Partner,Gurgaon,13000000,Plot,Green Valley,Praveen Tambe
7885,2024-12-08,Google Ads,Gurgaon,3100000,Apartment,Elite Heights,Aman Sharma
7886,2024-01-31,Referral,Pune,18700000,Villa,Green Valley,Rohit Sharma
7887,2024-12-31,Channel Partner,Gurgaon,19600000,Apartment,Green Valley,Riya Kapoor
7888,2024-10-08,Google Ads,Gurgaon,5200000,Apartment,Elite Heights,Neha Singh
7889,2024-03-16,Facebook,Bangalore,8200000,Apartment,Green Valley,Rohit Sharma
7890,2024-08-07,Housing,Gurgaon,17200000,Apartment,Green Valley,Praveen Tambe
7891,2024-03-07,Channel Partner,Pune,8500000,Villa,Palm Towers,Praveen Tambe
7892,2024-02-24,Channel Partner,Pune,4200000,Plot,Sky Residency,Sachin Tendulkar
7893,2024-10-04,Facebook,Noida,17200000,Apartment,Sky Residency,Aman Sharma
7894,2024-09-23,99acres,Mumbai,9800000,Apartment,Green Valley,Neha Singh
7895,2024-09-30,Google Ads,Pune,18000000,Apartment,Sky Residency,Rohit Sharma
7896,2024-09-26,Google Ads,Bangalore,6400000,Plot,Palm Towers,Priya Kapoor
7897,2024-09-04,Walk-in,Pune,16700000,Plot,Elite Heights,Ravi Mehta
7898,2024-11-16,99acres,Gurgaon,16900000,Plot,Urban Square,Ravi Mehta
7899,2024-08-25,Google Ads,Noida,7600000,Apartment,Elite Heights,Riya Kapoor
7900,2024-10-28,Housing,Bangalore,9800000,Plot,Sky Residency,Riya Kapoor
7901,2024-01-22,Referral,Pune,19200000,Villa,Urban Square,Ravi Mehta
7902,2024-05-19,Facebook,Gurgaon,3800000,Apartment,Green Valley,Sachin Tendulkar
7903,2024-04-05,99acres,Gurgaon,19600000,Villa,Sky Residency,Neha Singh
7904,2024-11-09,Facebook,Pune,10000000,Apartment,Sky Residency,Sachin Tendulkar
7905,2024-11-11,Referral,Noida,13300000,Villa,Sky Residency,Priya Kapoor
7906,2024-01-17,Google Ads,Mumbai,4100000,Plot,Urban Square,Aman Sharma
7907,2024-11-18,Facebook,Gurgaon,13800000,Plot,Sky Residency,Rohit Sharma
7908,2024-10-25,Facebook,Bangalore,7900000,Villa,Urban Square,Sachin Tendulkar
7909,2024-07-09,Housing,Hyderabad,3700000,Apartment,Urban Square,Riya Kapoor
7910,2024-01-24,Google Ads,Gurgaon,13900000,Villa,Urban Square,Shefali Mehta
7911,2024-10-02,Housing,Gurgaon,14800000,Villa,Elite Heights,Rohit Sharma
7912,2024-12-23,99acres,Pune,4200000,Villa,Sky Residency,Riya Kapoor
7913,2024-06-27,Google Ads,Bangalore,14200000,Villa,Palm Towers,Praveen Tambe
7914,2024-07-22,Housing,Gurgaon,10800000,Plot,Palm Towers,Riya Kapoor
